id,DateTime,Sensor_Name(Identifier),co2(ppm),humidity(%RH),barometric_pressure(hPa),Temperature [°C],battery [%]
180569,2023-09-02 02:02:11.853,EM500 Co2,494,78.0,1016.0,17.1,
180588,2023-09-02 02:12:11.822,EM500 Co2,510,78.0,1016.0,17.0,
180605,2023-09-02 02:22:11.803,EM500 Co2,490,77.5,1016.0,16.9,
180623,2023-09-02 02:32:11.755,EM500 Co2,482,77.5,1015.9,16.8,
180639,2023-09-02 02:42:11.726,EM500 Co2,487,78.0,1016.0,16.8,
180655,2023-09-02 02:52:11.718,EM500 Co2,512,78.5,1016.0,16.7,
180672,2023-09-02 03:02:11.678,EM500 Co2,489,78.0,1016.0,16.6,
180690,2023-09-02 03:12:11.660,EM500 Co2,518,78.0,1015.9,16.6,
180706,2023-09-02 03:22:11.651,EM500 Co2,477,77.5,1015.9,16.6,
180722,2023-09-02 03:32:11.607,EM500 Co2,494,77.5,1015.9,16.5,
180739,2023-09-02 03:42:11.550,EM500 Co2,488,77.5,1016.0,16.5,
180758,2023-09-02 03:52:11.556,EM500 Co2,492,77.5,1016.0,16.4,
180775,2023-09-02 04:02:11.531,EM500 Co2,474,77.5,1016.1,16.5,
180793,2023-09-02 04:12:11.499,EM500 Co2,503,78.0,1016.1,16.2,
180810,2023-09-02 04:22:11.470,EM500 Co2,505,78.0,1016.2,16.3,
180827,2023-09-02 04:32:11.424,EM500 Co2,492,78.0,1016.2,16.3,
180843,2023-09-02 04:42:11.386,EM500 Co2,510,78.5,1016.4,16.2,
180861,2023-09-02 04:52:11.378,EM500 Co2,496,78.5,1016.4,16.3,
180878,2023-09-02 05:02:13.061,EM500 Co2,494,77.0,1016.5,16.7,
180896,2023-09-02 05:12:11.321,EM500 Co2,490,76.0,1016.5,17.0,
180914,2023-09-02 05:22:11.300,EM500 Co2,501,74.5,1016.5,17.4,
180930,2023-09-02 05:32:11.325,EM500 Co2,498,73.0,1016.7,17.8,
180947,2023-09-02 05:42:11.231,EM500 Co2,503,73.0,1016.8,18.0,
180965,2023-09-02 05:52:11.182,EM500 Co2,489,70.0,1016.7,19.1,
180980,2023-09-02 06:02:11.164,EM500 Co2,496,68.0,1016.6,19.7,
180998,2023-09-02 06:12:11.167,EM500 Co2,489,65.5,1016.7,20.7,
181013,2023-09-02 06:22:11.127,EM500 Co2,491,63.0,1016.7,21.8,
181031,2023-09-02 06:32:11.087,EM500 Co2,475,61.5,1016.8,22.0,
181048,2023-09-02 06:42:11.053,EM500 Co2,486,60.0,1016.7,22.5,
181064,2023-09-02 06:52:11.030,EM500 Co2,488,57.5,1016.7,23.7,
181080,2023-09-02 07:02:11.047,EM500 Co2,493,55.5,1016.7,24.6,
181096,2023-09-02 07:12:10.968,EM500 Co2,476,55.0,1016.7,25.0,
181112,2023-09-02 07:22:10.934,EM500 Co2,486,52.5,1016.7,26.4,
181129,2023-09-02 07:32:10.918,EM500 Co2,466,50.5,1016.8,27.4,
181144,2023-09-02 07:42:10.867,EM500 Co2,471,50.0,1016.8,28.4,
181160,2023-09-02 07:52:10.866,EM500 Co2,480,47.0,1016.7,28.9,
181174,2023-09-02 08:02:10.827,EM500 Co2,457,47.0,1016.7,29.5,
181193,2023-09-02 08:12:10.804,EM500 Co2,467,44.5,1016.6,31.1,
181207,2023-09-02 08:22:10.780,EM500 Co2,467,43.5,1016.4,31.6,
181223,2023-09-02 08:32:10.733,EM500 Co2,453,44.0,1016.4,31.9,
181239,2023-09-02 08:42:10.698,EM500 Co2,477,44.0,1016.4,31.9,
181257,2023-09-02 08:52:10.741,EM500 Co2,467,45.0,1016.3,32.1,
181272,2023-09-02 09:02:10.656,EM500 Co2,478,41.5,1016.3,32.4,
181289,2023-09-02 09:12:10.634,EM500 Co2,454,43.5,1016.4,32.3,
181304,2023-09-02 09:22:10.609,EM500 Co2,455,42.0,1016.3,33.2,
181321,2023-09-02 09:32:10.564,EM500 Co2,467,43.5,1016.2,33.1,
181336,2023-09-02 09:42:10.525,EM500 Co2,467,41.5,1016.2,33.2,
181353,2023-09-02 09:52:10.528,EM500 Co2,470,42.0,1016.3,33.2,
181367,2023-09-02 10:02:10.489,EM500 Co2,463,40.5,1016.3,33.4,
181384,2023-09-02 10:12:10.467,EM500 Co2,468,42.5,1016.2,33.2,
181400,2023-09-02 10:22:10.468,EM500 Co2,472,41.0,1016.1,33.4,
181416,2023-09-02 10:32:10.409,EM500 Co2,465,40.5,1016.0,33.1,
181433,2023-09-02 10:42:10.385,EM500 Co2,456,42.5,1015.9,33.0,
181450,2023-09-02 10:52:10.394,EM500 Co2,442,40.0,1015.9,33.6,
181465,2023-09-02 11:02:10.339,EM500 Co2,451,40.0,1015.8,33.3,
181482,2023-09-02 11:12:10.370,EM500 Co2,450,40.0,1015.9,33.6,
181498,2023-09-02 11:22:10.294,EM500 Co2,452,40.0,1015.9,34.0,
181515,2023-09-02 11:32:10.255,EM500 Co2,459,38.5,1015.9,34.5,
181530,2023-09-02 11:42:10.223,EM500 Co2,472,40.5,1015.8,34.2,
181547,2023-09-02 11:52:10.209,EM500 Co2,446,38.5,1015.8,34.4,
181561,2023-09-02 12:02:10.180,EM500 Co2,424,38.5,1015.8,34.6,
181577,2023-09-02 12:12:10.162,EM500 Co2,472,37.0,1015.7,34.3,
181590,2023-09-02 12:22:10.151,EM500 Co2,431,38.0,1015.7,34.7,
181608,2023-09-02 12:32:10.107,EM500 Co2,473,35.5,1015.6,34.9,
181625,2023-09-02 12:42:10.122,EM500 Co2,458,37.5,1015.4,35.1,
181641,2023-09-02 12:52:10.070,EM500 Co2,453,37.0,1015.3,35.6,
181658,2023-09-02 13:02:10.033,EM500 Co2,443,35.0,1015.2,35.8,
181677,2023-09-02 13:12:10.023,EM500 Co2,449,34.0,1015.1,36.1,
181693,2023-09-02 13:22:10.001,EM500 Co2,437,37.0,1015.1,35.5,
181710,2023-09-02 13:32:09.953,EM500 Co2,460,36.5,1015.0,36.1,
181725,2023-09-02 13:42:09.924,EM500 Co2,465,34.5,1014.9,36.2,
181741,2023-09-02 13:52:09.928,EM500 Co2,454,34.0,1014.9,36.0,
181755,2023-09-02 14:02:09.892,EM500 Co2,443,33.0,1014.8,36.4,
181772,2023-09-02 14:12:09.883,EM500 Co2,439,34.5,1014.6,36.2,
181788,2023-09-02 14:22:09.845,EM500 Co2,446,35.0,1014.6,35.9,
181805,2023-09-02 14:32:09.819,EM500 Co2,446,34.0,1014.6,36.0,
181819,2023-09-02 14:42:09.796,EM500 Co2,435,33.0,1014.6,36.1,
181849,2023-09-02 15:02:09.725,EM500 Co2,448,32.0,1014.7,36.7,
181864,2023-09-02 15:12:09.729,EM500 Co2,428,32.0,1014.5,36.7,
181880,2023-09-02 15:22:09.717,EM500 Co2,443,34.0,1014.6,37.0,
181896,2023-09-02 15:32:09.671,EM500 Co2,462,31.5,1014.5,36.8,
181911,2023-09-02 15:42:09.644,EM500 Co2,438,32.5,1014.6,35.8,
181926,2023-09-02 15:52:09.641,EM500 Co2,456,32.5,1014.6,35.6,
181943,2023-09-02 16:02:09.589,EM500 Co2,452,34.5,1014.6,35.4,
181960,2023-09-02 16:12:09.596,EM500 Co2,433,33.5,1014.7,34.8,
181977,2023-09-02 16:22:09.548,EM500 Co2,449,35.0,1014.8,35.3,
181995,2023-09-02 16:32:09.504,EM500 Co2,453,34.5,1014.8,34.7,
182010,2023-09-02 16:42:09.485,EM500 Co2,447,36.0,1015.0,34.3,
182026,2023-09-02 16:52:09.469,EM500 Co2,460,37.0,1015.0,33.3,
182041,2023-09-02 17:02:09.427,EM500 Co2,453,39.0,1015.1,32.3,
182058,2023-09-02 17:12:11.113,EM500 Co2,470,42.5,1015.2,31.5,
182075,2023-09-02 17:22:09.385,EM500 Co2,458,43.0,1015.1,30.6,
182093,2023-09-02 17:32:09.329,EM500 Co2,459,45.0,1015.2,29.4,
182107,2023-09-02 17:42:09.327,EM500 Co2,469,47.5,1015.3,28.2,
182124,2023-09-02 17:52:09.297,EM500 Co2,460,50.0,1015.5,27.1,
182138,2023-09-02 18:02:09.277,EM500 Co2,472,53.5,1015.7,26.1,
182157,2023-09-02 18:12:09.239,EM500 Co2,567,60.5,1015.7,24.9,
182174,2023-09-02 18:22:09.212,EM500 Co2,552,62.5,1015.8,23.8,
182191,2023-09-02 18:32:09.152,EM500 Co2,584,67.0,1016.0,23.1,
182206,2023-09-02 18:42:09.156,EM500 Co2,571,67.5,1016.3,22.6,
182223,2023-09-02 18:52:09.119,EM500 Co2,589,70.5,1016.3,22.1,
182239,2023-09-02 19:02:09.075,EM500 Co2,606,73.0,1016.4,21.5,
182257,2023-09-02 19:12:09.078,EM500 Co2,625,73.5,1016.5,21.1,
182274,2023-09-02 19:22:09.028,EM500 Co2,634,75.5,1016.8,20.8,
182292,2023-09-02 19:32:08.984,EM500 Co2,590,73.0,1016.7,20.7,
182309,2023-09-02 19:42:08.981,EM500 Co2,643,77.0,1016.7,20.3,
182326,2023-09-02 19:52:08.944,EM500 Co2,558,74.0,1016.8,20.2,
182340,2023-09-02 20:02:08.963,EM500 Co2,653,78.5,1016.9,19.9,
182357,2023-09-02 20:12:08.892,EM500 Co2,644,78.5,1016.9,19.6,
182372,2023-09-02 20:22:08.852,EM500 Co2,575,77.5,1016.9,19.5,
182391,2023-09-02 20:32:08.821,EM500 Co2,556,78.0,1017.0,19.5,
182407,2023-09-02 20:42:08.801,EM500 Co2,523,77.0,1017.1,20.3,
182423,2023-09-02 20:52:08.773,EM500 Co2,501,75.5,1017.2,20.6,
182438,2023-09-02 21:02:08.730,EM500 Co2,508,74.5,1017.2,20.8,
182456,2023-09-02 21:12:08.708,EM500 Co2,499,74.0,1017.3,20.8,
182471,2023-09-02 21:22:08.689,EM500 Co2,513,74.0,1017.3,20.7,
182487,2023-09-02 21:32:08.691,EM500 Co2,506,74.5,1017.4,20.5,
182503,2023-09-02 21:42:08.627,EM500 Co2,525,75.0,1017.4,20.3,
182519,2023-09-02 21:52:08.609,EM500 Co2,513,76.5,1017.5,19.9,
182535,2023-09-02 22:02:08.570,EM500 Co2,534,78.0,1017.6,19.6,
182551,2023-09-02 22:12:08.547,EM500 Co2,505,78.0,1017.6,19.4,100.0
182567,2023-09-02 22:22:08.517,EM500 Co2,490,76.5,1017.6,19.7,
182582,2023-09-02 22:32:08.467,EM500 Co2,497,76.0,1017.8,19.9,
182598,2023-09-02 22:42:08.458,EM500 Co2,502,75.0,1017.9,20.2,
182614,2023-09-02 22:52:08.437,EM500 Co2,509,74.5,1018.0,20.3,
182629,2023-09-02 23:02:08.389,EM500 Co2,506,75.0,1018.0,20.1,
182646,2023-09-02 23:12:08.381,EM500 Co2,480,75.0,1018.1,19.9,
182661,2023-09-02 23:22:08.313,EM500 Co2,507,75.5,1018.1,19.8,
182677,2023-09-02 23:32:08.360,EM500 Co2,498,75.5,1018.1,19.9,
182693,2023-09-02 23:42:08.282,EM500 Co2,495,75.5,1018.1,19.7,
182710,2023-09-02 23:52:08.257,EM500 Co2,491,75.0,1018.1,19.8,
182727,2023-09-03 00:02:08.215,EM500 Co2,505,75.5,1018.0,19.6,
182744,2023-09-03 00:12:08.194,EM500 Co2,510,76.0,1018.0,19.5,
182760,2023-09-03 00:22:08.160,EM500 Co2,501,76.5,1018.0,19.3,
182776,2023-09-03 00:32:08.114,EM500 Co2,498,76.5,1018.0,19.3,
182792,2023-09-03 00:42:08.111,EM500 Co2,497,77.0,1018.0,19.1,
182810,2023-09-03 00:52:08.103,EM500 Co2,508,77.5,1018.0,19.1,
182823,2023-09-03 01:02:08.044,EM500 Co2,504,77.5,1018.1,19.1,
182842,2023-09-03 01:12:08.031,EM500 Co2,488,77.0,1018.1,19.2,
182859,2023-09-03 01:22:07.973,EM500 Co2,491,76.5,1018.0,19.2,
182874,2023-09-03 01:32:07.949,EM500 Co2,495,77.0,1018.0,19.1,
182891,2023-09-03 01:42:07.954,EM500 Co2,492,77.0,1018.1,19.1,
182909,2023-09-03 01:52:07.916,EM500 Co2,502,77.0,1018.1,19.0,
182926,2023-09-03 02:02:07.870,EM500 Co2,496,77.0,1018.2,19.0,
182944,2023-09-03 02:12:07.856,EM500 Co2,490,77.0,1018.3,19.0,
182961,2023-09-03 02:22:07.832,EM500 Co2,505,76.5,1018.3,19.0,
182978,2023-09-03 02:32:07.767,EM500 Co2,495,77.0,1018.3,18.9,
182996,2023-09-03 02:42:07.756,EM500 Co2,503,77.5,1018.2,18.9,
183012,2023-09-03 02:52:07.741,EM500 Co2,508,78.0,1018.1,18.6,
183028,2023-09-03 03:02:07.705,EM500 Co2,511,78.5,1018.0,18.5,
183046,2023-09-03 03:12:07.701,EM500 Co2,508,78.5,1018.1,18.5,
183062,2023-09-03 03:22:07.661,EM500 Co2,487,78.5,1018.2,18.4,
183080,2023-09-03 03:32:07.591,EM500 Co2,506,78.5,1018.2,18.5,
183094,2023-09-03 03:42:07.604,EM500 Co2,495,78.5,1018.4,18.4,
183112,2023-09-03 03:52:07.568,EM500 Co2,506,78.5,1018.6,18.3,
183129,2023-09-03 04:02:07.520,EM500 Co2,512,79.0,1018.6,18.3,
183148,2023-09-03 04:12:07.513,EM500 Co2,501,79.5,1018.6,18.1,
183164,2023-09-03 04:22:07.461,EM500 Co2,520,80.0,1018.9,17.8,
183182,2023-09-03 04:32:07.430,EM500 Co2,504,81.0,1019.1,17.5,
183198,2023-09-03 04:42:07.421,EM500 Co2,514,81.5,1019.2,17.5,
183215,2023-09-03 04:52:07.396,EM500 Co2,518,81.5,1019.3,17.5,
183231,2023-09-03 05:02:07.354,EM500 Co2,529,82.0,1019.2,17.2,
183249,2023-09-03 05:12:07.352,EM500 Co2,508,83.0,1019.4,17.2,
183265,2023-09-03 05:22:07.326,EM500 Co2,503,82.5,1019.4,17.5,
183282,2023-09-03 05:32:07.268,EM500 Co2,496,81.5,1019.4,18.0,
183298,2023-09-03 05:42:07.251,EM500 Co2,513,78.0,1019.2,19.4,
183315,2023-09-03 05:52:07.245,EM500 Co2,511,73.5,1019.1,21.2,
183329,2023-09-03 06:02:08.902,EM500 Co2,504,70.5,1018.9,21.8,
183346,2023-09-03 06:12:07.219,EM500 Co2,493,69.0,1018.8,22.2,
183362,2023-09-03 06:22:07.142,EM500 Co2,505,65.0,1018.8,23.3,
183379,2023-09-03 06:32:07.088,EM500 Co2,501,63.5,1018.8,24.3,
183396,2023-09-03 06:42:07.102,EM500 Co2,489,61.0,1018.7,24.9,
183413,2023-09-03 06:52:07.059,EM500 Co2,483,59.5,1018.7,25.3,
183429,2023-09-03 07:02:06.987,EM500 Co2,498,57.5,1018.7,26.5,
183444,2023-09-03 07:12:06.993,EM500 Co2,473,55.5,1018.7,26.9,
183460,2023-09-03 07:22:06.968,EM500 Co2,467,56.5,1018.8,27.1,
183476,2023-09-03 07:32:06.909,EM500 Co2,476,55.0,1018.9,28.0,
183492,2023-09-03 07:42:06.908,EM500 Co2,479,54.0,1018.8,28.2,
183508,2023-09-03 07:52:06.874,EM500 Co2,467,54.0,1018.9,28.5,
183526,2023-09-03 08:02:06.828,EM500 Co2,456,50.5,1018.9,29.9,
183542,2023-09-03 08:12:08.527,EM500 Co2,457,46.0,1018.8,31.5,
183558,2023-09-03 08:22:06.779,EM500 Co2,460,45.5,1018.6,31.1,
183575,2023-09-03 08:32:06.761,EM500 Co2,459,46.0,1018.5,31.6,
183591,2023-09-03 08:42:06.737,EM500 Co2,472,43.0,1018.5,32.6,
183607,2023-09-03 08:52:06.708,EM500 Co2,452,43.5,1018.4,33.1,
183625,2023-09-03 09:02:06.671,EM500 Co2,451,42.5,1018.3,33.1,
183642,2023-09-03 09:12:06.658,EM500 Co2,467,43.5,1018.3,32.8,
183659,2023-09-03 09:22:06.624,EM500 Co2,452,43.5,1018.3,33.2,
183676,2023-09-03 09:32:06.570,EM500 Co2,466,41.0,1018.3,33.3,
183693,2023-09-03 09:42:06.590,EM500 Co2,448,41.0,1018.3,34.0,
183709,2023-09-03 09:52:06.544,EM500 Co2,457,40.5,1018.2,34.2,
183725,2023-09-03 10:02:06.503,EM500 Co2,457,39.0,1018.2,34.6,
183741,2023-09-03 10:12:06.487,EM500 Co2,450,38.0,1018.2,34.6,
183758,2023-09-03 10:22:06.478,EM500 Co2,474,37.5,1018.1,34.8,
183772,2023-09-03 10:32:06.445,EM500 Co2,453,41.5,1018.0,34.5,
183788,2023-09-03 10:42:06.412,EM500 Co2,467,38.0,1017.9,34.7,
183802,2023-09-03 10:52:06.355,EM500 Co2,438,39.0,1017.7,34.7,
183817,2023-09-03 11:02:06.359,EM500 Co2,455,38.5,1017.6,34.8,
183832,2023-09-03 11:12:06.342,EM500 Co2,467,37.5,1017.4,35.2,
183847,2023-09-03 11:22:06.315,EM500 Co2,472,38.0,1017.3,35.4,
183861,2023-09-03 11:32:06.260,EM500 Co2,475,38.5,1017.2,35.6,
183876,2023-09-03 11:42:06.259,EM500 Co2,458,37.5,1017.0,35.1,
183890,2023-09-03 11:52:06.249,EM500 Co2,438,38.5,1016.9,34.9,
183906,2023-09-03 12:02:06.172,EM500 Co2,453,37.5,1016.8,35.3,
183922,2023-09-03 12:12:06.202,EM500 Co2,457,38.0,1016.8,35.1,
183939,2023-09-03 12:22:06.164,EM500 Co2,447,35.5,1016.8,35.1,
183955,2023-09-03 12:32:06.123,EM500 Co2,447,34.5,1016.7,35.7,
183972,2023-09-03 12:42:06.112,EM500 Co2,462,34.5,1016.6,35.9,
183987,2023-09-03 12:52:06.085,EM500 Co2,460,36.0,1016.6,35.6,
184002,2023-09-03 13:02:06.051,EM500 Co2,448,35.0,1016.5,35.8,
184018,2023-09-03 13:12:06.031,EM500 Co2,447,35.0,1016.3,36.8,
184035,2023-09-03 13:22:06.019,EM500 Co2,425,33.0,1016.3,36.7,
184051,2023-09-03 13:32:05.976,EM500 Co2,443,32.0,1016.2,36.8,
184066,2023-09-03 13:42:05.969,EM500 Co2,477,34.5,1016.1,36.3,
184083,2023-09-03 13:52:05.947,EM500 Co2,415,33.5,1016.0,36.6,
184099,2023-09-03 14:02:05.907,EM500 Co2,416,31.0,1016.0,37.5,
184115,2023-09-03 14:12:05.903,EM500 Co2,473,32.0,1015.9,36.8,
184133,2023-09-03 14:22:05.871,EM500 Co2,444,30.5,1015.9,36.7,
184149,2023-09-03 14:32:05.836,EM500 Co2,422,32.0,1015.8,36.7,
184165,2023-09-03 14:42:05.821,EM500 Co2,437,30.0,1015.7,37.2,
184180,2023-09-03 14:52:05.791,EM500 Co2,439,30.0,1015.7,37.2,
184197,2023-09-03 15:02:05.763,EM500 Co2,458,29.5,1015.7,36.8,
184212,2023-09-03 15:12:05.749,EM500 Co2,437,29.5,1015.6,36.7,
184229,2023-09-03 15:22:05.720,EM500 Co2,437,30.5,1015.6,36.0,
184245,2023-09-03 15:32:05.673,EM500 Co2,448,30.5,1015.5,35.5,
184262,2023-09-03 15:42:05.676,EM500 Co2,430,33.5,1015.5,34.7,
184277,2023-09-03 15:52:05.612,EM500 Co2,438,32.5,1015.4,34.6,
184294,2023-09-03 16:02:05.613,EM500 Co2,434,34.0,1015.3,35.2,
184311,2023-09-03 16:12:05.608,EM500 Co2,439,35.0,1015.2,34.5,
184329,2023-09-03 16:22:05.557,EM500 Co2,451,34.5,1015.4,35.0,
184345,2023-09-03 16:32:05.509,EM500 Co2,435,34.0,1015.2,35.0,
184363,2023-09-03 16:42:05.517,EM500 Co2,454,36.5,1015.1,34.3,
184380,2023-09-03 16:52:05.492,EM500 Co2,438,38.5,1015.1,33.8,
184397,2023-09-03 17:02:05.446,EM500 Co2,464,39.5,1015.1,32.7,
184411,2023-09-03 17:12:05.428,EM500 Co2,460,41.5,1015.2,31.4,
184428,2023-09-03 17:22:05.403,EM500 Co2,461,44.5,1015.4,30.1,
184444,2023-09-03 17:32:05.347,EM500 Co2,440,45.5,1015.5,29.1,
184461,2023-09-03 17:42:05.362,EM500 Co2,436,48.0,1015.6,28.3,
184478,2023-09-03 17:52:07.016,EM500 Co2,455,49.0,1015.7,27.4,
184495,2023-09-03 18:02:05.290,EM500 Co2,489,55.0,1015.8,26.7,
184511,2023-09-03 18:12:06.956,EM500 Co2,477,53.5,1015.9,25.8,
184527,2023-09-03 18:22:05.266,EM500 Co2,507,56.5,1016.0,25.2,
184560,2023-09-03 18:42:05.164,EM500 Co2,521,62.0,1016.3,24.0,
184576,2023-09-03 18:52:05.224,EM500 Co2,501,62.0,1016.4,23.6,
184593,2023-09-03 19:02:05.096,EM500 Co2,474,62.5,1016.4,23.2,
184611,2023-09-03 19:12:05.118,EM500 Co2,553,68.0,1016.6,22.6,
184625,2023-09-03 19:22:05.052,EM500 Co2,609,69.5,1016.6,22.3,
184637,2023-09-03 19:32:04.996,EM500 Co2,624,73.0,1016.8,21.9,
184652,2023-09-03 19:42:05.001,EM500 Co2,623,75.0,1017.0,21.5,
184668,2023-09-03 19:52:04.968,EM500 Co2,605,73.5,1017.2,21.2,
184685,2023-09-03 20:02:04.924,EM500 Co2,537,72.5,1017.3,21.1,
184701,2023-09-03 20:12:04.913,EM500 Co2,572,74.5,1017.4,21.1,
184719,2023-09-03 20:22:04.918,EM500 Co2,558,73.0,1017.4,20.9,
184735,2023-09-03 20:32:04.828,EM500 Co2,557,73.0,1017.4,20.6,
184752,2023-09-03 20:42:04.819,EM500 Co2,659,76.0,1017.5,20.2,
184769,2023-09-03 20:52:04.786,EM500 Co2,605,76.5,1017.6,20.0,
184787,2023-09-03 21:02:04.759,EM500 Co2,631,77.5,1017.7,19.8,
184803,2023-09-03 21:12:04.765,EM500 Co2,649,79.5,1017.7,19.7,
184821,2023-09-03 21:22:04.713,EM500 Co2,598,78.0,1017.7,19.7,
184835,2023-09-03 21:32:04.719,EM500 Co2,594,78.5,1017.8,19.7,
184854,2023-09-03 21:42:04.647,EM500 Co2,605,78.5,1018.0,19.5,
184870,2023-09-03 21:52:06.323,EM500 Co2,580,79.5,1018.2,19.3,
184888,2023-09-03 22:02:04.583,EM500 Co2,623,82.0,1018.3,19.1,
184905,2023-09-03 22:12:04.548,EM500 Co2,622,81.5,1018.2,19.0,
184923,2023-09-03 22:22:04.532,EM500 Co2,655,82.0,1018.3,18.8,100.0
184939,2023-09-03 22:32:04.479,EM500 Co2,597,82.0,1018.4,18.8,
184957,2023-09-03 22:42:04.475,EM500 Co2,572,82.0,1018.5,18.6,
184974,2023-09-03 22:52:04.449,EM500 Co2,584,83.5,1018.8,18.5,
184989,2023-09-03 23:02:04.424,EM500 Co2,606,82.0,1018.8,18.5,
185006,2023-09-03 23:12:04.431,EM500 Co2,581,83.0,1018.9,18.4,
185023,2023-09-03 23:22:04.367,EM500 Co2,575,83.5,1018.9,18.3,
185040,2023-09-03 23:32:04.313,EM500 Co2,610,83.5,1019.0,18.6,
185057,2023-09-03 23:42:04.291,EM500 Co2,639,83.5,1019.0,18.6,
185072,2023-09-03 23:52:04.278,EM500 Co2,665,83.5,1018.9,18.4,
185090,2023-09-04 00:02:04.232,EM500 Co2,603,83.0,1018.8,18.3,
185108,2023-09-04 00:12:04.218,EM500 Co2,654,84.0,1018.8,18.2,
185126,2023-09-04 00:22:05.904,EM500 Co2,611,84.5,1018.8,18.0,
185142,2023-09-04 00:32:04.169,EM500 Co2,637,85.0,1018.8,17.8,
185159,2023-09-04 00:42:04.129,EM500 Co2,643,84.5,1018.9,17.8,
185175,2023-09-04 00:52:04.105,EM500 Co2,508,82.5,1018.9,18.4,
185192,2023-09-04 01:02:04.072,EM500 Co2,515,80.0,1018.9,19.2,
185207,2023-09-04 01:12:04.040,EM500 Co2,507,78.5,1018.9,19.5,
185225,2023-09-04 01:22:04.014,EM500 Co2,513,77.5,1018.9,19.7,
185241,2023-09-04 01:32:03.967,EM500 Co2,507,78.0,1018.8,19.5,
185258,2023-09-04 01:42:03.960,EM500 Co2,510,79.0,1018.7,19.2,
185273,2023-09-04 01:52:03.924,EM500 Co2,575,79.5,1018.7,18.9,
185288,2023-09-04 02:02:05.604,EM500 Co2,533,79.5,1018.6,18.7,
185304,2023-09-04 02:12:05.576,EM500 Co2,579,81.0,1018.6,18.3,
185320,2023-09-04 02:22:03.844,EM500 Co2,585,83.0,1018.7,18.0,
185336,2023-09-04 02:32:03.856,EM500 Co2,566,83.0,1018.6,17.7,
185354,2023-09-04 02:42:03.786,EM500 Co2,625,84.5,1018.5,17.5,
185370,2023-09-04 02:52:03.765,EM500 Co2,559,85.5,1018.4,17.3,
185387,2023-09-04 03:02:03.719,EM500 Co2,606,85.5,1018.3,17.2,
185402,2023-09-04 03:12:03.716,EM500 Co2,593,85.0,1018.3,17.1,
185419,2023-09-04 03:22:03.684,EM500 Co2,616,86.0,1018.3,16.8,
185435,2023-09-04 03:32:03.618,EM500 Co2,581,87.0,1018.4,16.9,
185451,2023-09-04 03:42:03.624,EM500 Co2,657,86.5,1018.4,16.8,
185467,2023-09-04 03:52:03.599,EM500 Co2,594,87.0,1018.5,16.8,
185484,2023-09-04 04:02:03.550,EM500 Co2,584,87.0,1018.6,16.8,
185500,2023-09-04 04:12:03.587,EM500 Co2,547,87.0,1018.6,16.9,
185517,2023-09-04 04:22:03.486,EM500 Co2,527,86.5,1018.6,17.1,
185534,2023-09-04 04:32:03.469,EM500 Co2,516,85.5,1018.6,17.3,
185552,2023-09-04 04:42:03.441,EM500 Co2,519,84.5,1018.8,17.7,
185568,2023-09-04 04:52:03.429,EM500 Co2,520,84.5,1018.8,17.6,
185584,2023-09-04 05:02:03.393,EM500 Co2,557,84.5,1018.9,17.6,
185603,2023-09-04 05:12:03.376,EM500 Co2,562,85.0,1019.0,17.5,
185620,2023-09-04 05:22:03.334,EM500 Co2,571,85.0,1019.1,17.8,
185635,2023-09-04 05:32:03.301,EM500 Co2,525,84.0,1019.2,18.6,
185650,2023-09-04 05:42:03.279,EM500 Co2,541,82.5,1019.2,19.4,
185665,2023-09-04 05:52:03.253,EM500 Co2,513,79.0,1019.1,20.7,
185682,2023-09-04 06:02:03.213,EM500 Co2,521,78.5,1019.1,20.8,
185715,2023-09-04 06:22:03.126,EM500 Co2,519,75.5,1019.1,21.9,
185731,2023-09-04 06:32:03.120,EM500 Co2,515,74.5,1019.1,22.6,
185748,2023-09-04 06:42:03.108,EM500 Co2,502,73.5,1019.2,23.7,
185764,2023-09-04 06:52:03.085,EM500 Co2,507,68.0,1019.0,25.5,
185782,2023-09-04 07:02:03.040,EM500 Co2,518,64.0,1018.9,26.9,
185800,2023-09-04 07:12:03.026,EM500 Co2,505,60.0,1018.9,27.9,
185816,2023-09-04 07:22:02.967,EM500 Co2,516,58.5,1018.9,28.7,
185832,2023-09-04 07:32:04.657,EM500 Co2,504,59.0,1018.8,27.9,
185850,2023-09-04 07:42:02.931,EM500 Co2,506,61.5,1018.9,27.3,
185867,2023-09-04 07:52:02.909,EM500 Co2,510,60.0,1019.0,28.7,
185884,2023-09-04 08:02:02.859,EM500 Co2,498,55.5,1019.0,30.2,
185901,2023-09-04 08:12:02.827,EM500 Co2,505,53.5,1018.9,30.5,
185919,2023-09-04 08:22:02.800,EM500 Co2,506,54.5,1018.8,30.8,
185934,2023-09-04 08:32:02.778,EM500 Co2,508,53.5,1018.7,31.0,
185951,2023-09-04 08:42:02.751,EM500 Co2,526,52.5,1018.7,31.5,
185967,2023-09-04 08:52:02.725,EM500 Co2,503,50.5,1018.6,32.4,
185985,2023-09-04 09:02:02.679,EM500 Co2,501,51.0,1018.6,32.8,
186002,2023-09-04 09:12:02.684,EM500 Co2,503,51.0,1018.6,32.3,
186019,2023-09-04 09:22:02.681,EM500 Co2,514,49.5,1018.5,32.3,
186036,2023-09-04 09:32:02.608,EM500 Co2,511,49.5,1018.5,31.6,
